,times(seconds),yaw,pitch,roll
113,2.185465171504189,-2.25,-5.89,-0.51
114,2.2048055712520136,-2.25,-5.89,-0.51
115,2.2241459709998384,-2.25,-5.89,-0.51
116,2.243486370747663,-2.25,-5.89,-0.51
117,2.262826770495488,-2.26,-5.89,-0.51
118,2.2821671702433126,-2.26,-5.89,-0.51
119,2.301507569991137,-2.26,-5.86,-0.49
120,2.3208479697389617,-2.23,-5.8,-0.49
121,2.3401883694867864,-2.18,-5.74,-0.52
122,2.359528769234611,-2.09,-5.68,-0.64
123,2.378869168982436,-2.05,-5.66,-0.65
124,2.3982095687302607,-2.06,-5.74,-0.55
125,2.417549968478085,-2.17,-5.67,-0.52
126,2.4368903682259098,-2.17,-5.73,-0.62
127,2.4562307679737345,-2.17,-5.82,-0.62
128,2.4755711677215593,-2.34,-5.91,-0.51
129,2.494911567469384,-2.3,-5.91,-0.55
130,2.514251967217209,-2.26,-5.94,-0.59
131,2.5335923669650335,-2.38,-5.88,-0.49
132,2.552932766712858,-2.36,-5.82,-0.52
133,2.5722731664606826,-2.35,-5.82,-0.57
134,2.5916135662085074,-2.39,-5.77,-0.51
135,2.610953965956332,-2.28,-5.65,-0.57
136,2.630294365704157,-2.27,-5.65,-0.52
137,2.6496347654519816,-2.28,-5.55,-0.52
138,2.668975165199806,-2.29,-5.56,-0.5
139,2.6883155649476307,-2.3,-5.5,-0.39
140,2.7076559646954554,-2.35,-5.5,-0.44
141,2.72699636444328,-2.4,-5.52,-0.37
142,2.746336764191105,-2.4,-5.46,-0.33
143,2.7656771639389297,-2.38,-5.44,-0.37
144,2.785017563686754,-2.42,-5.37,-0.28
145,2.8043579634345788,-2.41,-5.38,-0.21
146,2.8236983631824035,-2.38,-5.35,-0.33
147,2.8430387629302283,-2.36,-5.34,-0.39
148,2.862379162678053,-2.34,-5.38,-0.33
149,2.881719562425878,-2.33,-5.36,-0.32
150,2.901059962173702,-2.33,-5.33,-0.35
151,2.920400361921527,-2.35,-5.3,-0.37
152,2.9397407616693516,-2.4,-5.28,-0.36
153,2.9590811614171764,-2.41,-5.3,-0.35
154,2.978421561165001,-2.39,-5.33,-0.36
155,2.997761960912826,-2.38,-5.36,-0.36
156,3.01710236066065,-2.38,-5.38,-0.4
157,3.036442760408475,-2.36,-5.35,-0.42
158,3.0557831601562997,-2.33,-5.36,-0.45
159,3.0751235599041244,-2.35,-5.37,-0.45
160,3.094463959651949,-2.31,-5.43,-0.43
161,3.113804359399774,-2.25,-5.49,-0.43
162,3.1331447591475983,-2.23,-5.55,-0.4
163,3.152485158895423,-2.23,-5.64,-0.3
164,3.1718255586432478,-2.25,-5.64,-0.25
165,3.1911659583910725,-2.31,-5.69,-0.23
166,3.2105063581388973,-2.39,-5.63,-0.25
167,3.229846757886722,-2.35,-5.68,-0.2
168,3.2491871576345464,-2.31,-5.65,-0.25
169,3.268527557382371,-2.28,-5.58,-0.22
170,3.287867957130196,-2.25,-5.58,-0.27
171,3.3072083568780206,-2.17,-5.57,-0.38
172,3.3265487566258454,-2.18,-5.51,-0.32
173,3.34588915637367,-2.2,-5.58,-0.3
174,3.3652295561214944,-2.2,-5.53,-0.39
175,3.384569955869319,-2.18,-5.58,-0.38
176,3.403910355617144,-2.21,-5.66,-0.35
177,3.4232507553649687,-2.23,-5.72,-0.28
178,3.4425911551127935,-2.2,-5.75,-0.32
179,3.461931554860618,-2.25,-5.79,-0.31
180,3.4812719546084425,-2.22,-5.8,-0.25
181,3.5006123543562673,-2.23,-5.82,-0.24
182,3.519952754104092,-2.25,-5.71,-0.32
183,3.539293153851917,-2.29,-5.79,-0.29
184,3.5586335535997415,-2.29,-5.74,-0.25
185,3.5779739533475663,-2.2,-5.7,-0.28
186,3.5973143530953906,-2.23,-5.72,-0.29
187,3.6166547528432154,-2.24,-5.66,-0.33
188,3.63599515259104,-2.22,-5.68,-0.34
189,3.655335552338865,-2.27,-5.69,-0.28
190,3.6746759520866896,-2.3,-5.67,-0.33
191,3.6940163518345144,-2.34,-5.75,-0.29
192,3.7133567515823387,-2.34,-5.81,-0.19
193,3.7326971513301634,-2.34,-5.76,-0.27
194,3.752037551077988,-2.32,-5.76,-0.37
195,3.771377950825813,-2.31,-5.81,-0.29
196,3.7907183505736377,-2.29,-5.78,-0.24
197,3.8100587503214625,-2.33,-5.69,-0.26
198,3.829399150069287,-2.21,-5.69,-0.33
199,3.8487395498171115,-2.16,-5.74,-0.36
200,3.8680799495649363,-2.22,-5.76,-0.27
201,3.887420349312761,-2.19,-5.77,-0.22
202,3.906760749060586,-2.25,-5.72,-0.25
203,3.9261011488084105,-2.26,-5.73,-0.3
204,3.9454415485562353,-2.19,-5.75,-0.37
205,3.9647819483040596,-2.3,-5.77,-0.38
206,3.9841223480518844,-2.4,-5.79,-0.3
207,4.003462747799709,-2.4,-5.8,-0.24
208,4.022803147547534,-2.46,-5.78,-0.23
209,4.042143547295359,-2.4,-5.76,-0.23
210,4.061483947043183,-2.3,-5.74,-0.24
211,4.080824346791008,-2.28,-5.72,-0.25
212,4.100164746538833,-2.24,-5.73,-0.35
213,4.119505146286658,-2.24,-5.73,-0.35
214,4.1388455460344815,-2.27,-5.73,-0.37
215,4.158185945782306,-2.32,-5.76,-0.3
216,4.177526345530131,-2.38,-5.78,-0.24
217,4.196866745277956,-2.46,-5.78,-0.2
218,4.2162071450257805,-2.5,-5.78,-0.19
219,4.235547544773605,-2.49,-5.77,-0.18
220,4.25488794452143,-2.47,-5.76,-0.19
221,4.274228344269255,-2.46,-5.75,-0.19
222,4.2935687440170796,-2.46,-5.74,-0.2
223,4.312909143764904,-2.43,-5.72,-0.23
224,4.332249543512729,-2.38,-5.73,-0.27
225,4.351589943260554,-2.32,-5.74,-0.31
226,4.370930343008378,-2.26,-5.74,-0.34
227,4.390270742756202,-2.24,-5.74,-0.35
228,4.409611142504027,-2.27,-5.75,-0.33
229,4.428951542251852,-2.31,-5.76,-0.29
230,4.448291941999677,-2.34,-5.77,-0.26
231,4.4676323417475015,-2.38,-5.78,-0.23
232,4.486972741495326,-2.41,-5.8,-0.21
233,4.506313141243151,-2.41,-5.8,-0.2
234,4.525653540990976,-2.42,-5.8,-0.19
235,4.5449939407388005,-2.45,-5.8,-0.18
236,4.564334340486625,-2.49,-5.8,-0.18
237,4.58367474023445,-2.51,-5.8,-0.18
238,4.603015139982274,-2.51,-5.79,-0.18
239,4.622355539730099,-2.51,-5.78,-0.19
240,4.641695939477923,-2.5,-5.77,-0.2
241,4.661036339225748,-2.5,-5.76,-0.21
242,4.680376738973573,-2.5,-5.75,-0.22
243,4.699717138721398,-2.5,-5.75,-0.23
244,4.719057538469222,-2.5,-5.74,-0.23
245,4.738397938217047,-2.49,-5.73,-0.24
246,4.757738337964872,-2.48,-5.73,-0.25
247,4.777078737712697,-2.46,-5.73,-0.25
248,4.796419137460521,-2.42,-5.73,-0.26
249,4.815759537208346,-2.32,-5.72,-0.27
250,4.83509993695617,-2.27,-5.72,-0.27
251,4.854440336703995,-2.23,-5.72,-0.27
252,4.8737807364518195,-2.2,-5.72,-0.27
253,4.893121136199644,-2.18,-5.72,-0.27
254,4.912461535947469,-2.2,-5.72,-0.26
255,4.931801935695294,-2.2,-5.72,-0.26
256,4.9511423354431185,-2.2,-5.72,-0.26
257,4.970482735190943,-2.19,-5.72,-0.27
258,4.989823134938768,-2.2,-5.73,-0.27
259,5.009163534686593,-2.2,-5.73,-0.27
260,5.028503934434418,-2.2,-5.73,-0.27
261,5.047844334182242,-2.2,-5.73,-0.27
262,5.067184733930067,-2.2,-5.74,-0.27
263,5.086525133677891,-2.2,-5.74,-0.27
264,5.105865533425716,-2.2,-5.74,-0.27
265,5.1252059331735405,-2.2,-5.74,-0.27
266,5.144546332921365,-2.22,-5.76,-0.27
267,5.16388673266919,-2.14,-5.76,-0.43
268,5.183227132417015,-2.07,-5.77,-0.42
269,5.2025675321648395,-2.07,-5.77,-0.42
270,5.221907931912664,-2.08,-5.81,-0.53
271,5.241248331660489,-2.11,-5.82,-0.57
272,5.260588731408314,-2.12,-5.84,-0.53
273,5.2799291311561385,-2.23,-5.79,-0.53
274,5.299269530903963,-2.23,-5.79,-0.53
275,5.318609930651787,-2.28,-5.81,-0.39
276,5.337950330399612,-2.26,-5.8,-0.48
277,5.357290730147437,-2.28,-5.78,-0.42
278,5.376631129895261,-2.28,-5.82,-0.33
279,5.395971529643086,-2.29,-5.81,-0.48
280,5.415311929390911,-2.25,-5.83,-0.42
281,5.434652329138736,-2.17,-5.83,-0.37
282,5.45399272888656,-2.23,-5.85,-0.41
283,5.473333128634385,-2.24,-5.84,-0.39
284,5.49267352838221,-2.24,-5.81,-0.41
285,5.512013928130035,-2.24,-5.8,-0.38
286,5.531354327877859,-2.16,-5.79,-0.46
287,5.550694727625683,-2.2,-5.77,-0.41
288,5.570035127373508,-2.2,-5.76,-0.45
289,5.589375527121333,-2.19,-5.76,-0.56
290,5.6087159268691575,-2.21,-5.79,-0.48
291,5.628056326616982,-2.23,-5.81,-0.44
292,5.647396726364807,-2.22,-5.8,-0.45
293,5.666737126112632,-2.26,-5.8,-0.5
294,5.686077525860457,-2.29,-5.9,-0.5
295,5.705417925608281,-2.28,-5.86,-0.49
296,5.724758325356106,-2.29,-5.83,-0.42
297,5.744098725103931,-2.24,-5.84,-0.41
298,5.763439124851756,-2.28,-5.8,-0.5
299,5.7827795245995794,-2.26,-5.68,-0.47
300,5.802119924347404,-2.33,-5.67,-0.36
301,5.821460324095229,-2.22,-5.71,-0.32
302,5.840800723843054,-2.17,-5.69,-0.32
303,5.8601411235908785,-2.14,-5.67,-0.27
304,5.879481523338703,-2.15,-5.7,-0.18
305,5.898821923086528,-2.14,-5.7,-0.15
306,5.918162322834353,-2.19,-5.74,-0.07
307,5.9375027225821775,-2.22,-5.73,-0.08
308,5.956843122330002,-2.24,-5.68,-0.08
309,5.976183522077827,-2.26,-5.62,-0.06
310,5.995523921825652,-2.37,-5.58,-0.09
311,6.014864321573476,-2.45,-5.59,-0.19
312,6.0342047213213,-2.43,-5.65,-0.21
313,6.053545121069125,-2.45,-5.62,-0.2
314,6.07288552081695,-2.38,-5.61,-0.17
315,6.092225920564775,-2.3,-5.68,-0.2
316,6.111566320312599,-2.27,-5.66,-0.21
317,6.130906720060424,-2.23,-5.61,-0.19
318,6.150247119808249,-2.25,-5.68,-0.26
319,6.169587519556074,-2.25,-5.7,-0.18
320,6.188927919303898,-2.23,-5.63,-0.14
321,6.208268319051723,-2.24,-5.71,-0.15
322,6.227608718799548,-2.24,-5.68,-0.15
323,6.246949118547373,-2.17,-5.78,-0.17
324,6.2662895182951965,-2.23,-5.73,-0.12
325,6.285629918043021,-2.27,-5.74,-0.12
326,6.304970317790846,-2.28,-5.79,-0.05
327,6.324310717538671,-2.28,-5.78,0.01
328,6.3436511172864956,-2.22,-5.77,-0.08
329,6.36299151703432,-2.25,-5.71,-0.07
330,6.382331916782145,-2.19,-5.76,-0.06
331,6.40167231652997,-2.11,-5.76,-0.05
332,6.421012716277795,-2.21,-5.74,-0.07
333,6.440353116025619,-2.25,-5.67,-0.06
334,6.459693515773444,-2.19,-5.71,-0.06
335,6.479033915521269,-2.23,-5.78,0.05
336,6.498374315269093,-2.23,-5.74,0.09
337,6.5177147150169175,-2.2,-5.75,-0.08
338,6.537055114764742,-2.22,-5.79,-0.03
339,6.556395514512567,-2.21,-5.73,0.09
340,6.575735914260392,-2.31,-5.69,-0.07
341,6.5950763140082165,-2.27,-5.77,-0.13
342,6.614416713756041,-2.2,-5.79,-0.01
343,6.633757113503866,-2.25,-5.75,0.05
344,6.653097513251691,-2.39,-5.7,-0.05
345,6.6724379129995155,-2.25,-5.76,-0.09
346,6.69177831274734,-2.08,-5.79,-0.07
347,6.711118712495165,-2.16,-5.75,0.02
348,6.730459112242989,-2.23,-5.77,0.09
349,6.749799511990814,-2.29,-5.74,0.06
350,6.769139911738638,-2.27,-5.77,0.02
351,6.788480311486463,-2.17,-5.81,-0.02
352,6.807820711234288,-2.13,-5.82,-0.0
353,6.827161110982113,-2.13,-5.83,0.03
354,6.846501510729937,-2.16,-5.83,0.06
355,6.865841910477762,-2.19,-5.81,0.09
356,6.885182310225587,-2.27,-5.77,0.06
357,6.904522709973412,-2.25,-5.77,0.01
358,6.923863109721236,-2.16,-5.79,0.0
359,6.943203509469061,-2.07,-5.81,-0.01
360,6.962543909216885,-1.94,-5.8,-0.02
361,6.98188430896471,-1.77,-5.82,-0.02
362,7.0012247087125346,-1.63,-5.85,-0.05
363,7.020565108460359,-1.49,-5.83,-0.04
364,7.039905508208184,-1.38,-5.81,-0.03
365,7.059245907956009,-1.33,-5.81,-0.03
366,7.078586307703834,-1.29,-5.81,-0.02
367,7.097926707451658,-1.28,-5.81,-0.02
368,7.117267107199483,-1.3,-5.81,-0.01
369,7.136607506947308,-1.32,-5.82,-0.02
370,7.155947906695133,-1.32,-5.82,-0.03
371,7.175288306442957,-1.31,-5.82,-0.03
372,7.194628706190781,-1.31,-5.82,-0.03
373,7.213969105938606,-1.31,-5.82,-0.04
374,7.233309505686431,-1.32,-5.82,-0.04
375,7.2526499054342555,-1.32,-5.82,-0.05
376,7.27199030518208,-1.32,-5.83,-0.05
377,7.291330704929905,-1.31,-5.83,-0.06
378,7.31067110467773,-1.3,-5.82,-0.06
379,7.3300115044255545,-1.3,-5.82,-0.07
380,7.349351904173379,-1.3,-5.82,-0.07
381,7.368692303921204,-1.31,-5.81,-0.07
382,7.388032703669029,-1.32,-5.81,-0.08
383,7.4073731034168535,-1.33,-5.81,-0.08
384,7.426713503164677,-1.33,-5.81,-0.08
385,7.446053902912502,-1.33,-5.81,-0.08
386,7.465394302660327,-1.32,-5.81,-0.08
387,7.484734702408152,-1.32,-5.81,-0.09
388,7.504075102155976,-1.31,-5.81,-0.1
389,7.523415501903801,-1.29,-5.81,-0.1
390,7.542755901651626,-1.29,-5.81,-0.1
391,7.562096301399451,-1.3,-5.81,-0.1
392,7.581436701147275,-1.3,-5.82,-0.1
393,7.6007771008951,-1.3,-5.82,-0.1
394,7.620117500642925,-1.3,-5.82,-0.1
395,7.63945790039075,-1.29,-5.81,-0.09
396,7.658798300138574,-1.27,-5.81,-0.09
397,7.678138699886398,-1.28,-5.81,-0.08
398,7.697479099634223,-1.28,-5.81,-0.08
399,7.716819499382048,-1.29,-5.82,-0.08
400,7.736159899129873,-1.29,-5.82,-0.07
401,7.755500298877697,-1.29,-5.82,-0.07
402,7.774840698625522,-1.3,-5.82,-0.07
403,7.794181098373347,-1.3,-5.82,-0.07
404,7.813521498121172,-1.3,-5.83,-0.07
405,7.832861897868996,-1.3,-5.83,-0.07
406,7.852202297616821,-1.3,-5.83,-0.07
407,7.871542697364646,-1.3,-5.83,-0.06
408,7.890883097112471,-1.3,-5.83,-0.06
409,7.9102234968602945,-1.3,-5.83,-0.06
410,7.929563896608119,-1.35,-5.87,-0.09
411,7.948904296355944,-1.31,-5.93,-0.12
412,7.968244696103769,-1.25,-5.99,-0.09
413,7.9875850958515935,-1.17,-6.01,-0.0
414,8.006925495599418,-1.12,-5.99,-0.03
415,8.026265895347242,-1.17,-6.08,-0.06
416,8.045606295095068,-1.23,-6.07,0.04
417,8.064946694842892,-1.22,-5.94,0.01
418,8.084287094590717,-1.25,-5.91,-0.05
419,8.103627494338541,-1.28,-5.97,0.02
420,8.122967894086367,-1.3,-5.85,0.02
421,8.14230829383419,-1.35,-5.83,0.01
422,8.161648693582016,-1.33,-5.93,0.08
423,8.18098909332984,-1.32,-5.82,-0.01
424,8.200329493077666,-1.41,-5.84,-0.03
425,8.21966989282549,-1.43,-5.9,0.04
426,8.239010292573315,-1.44,-5.86,0.03
427,8.25835069232114,-1.41,-5.89,0.01
428,8.277691092068963,-1.45,-5.85,0.02
429,8.297031491816789,-1.39,-5.88,0.03
430,8.316371891564613,-1.43,-5.88,0.0
431,8.335712291312438,-1.46,-5.83,-0.01
432,8.355052691060262,-1.4,-5.76,-0.14
433,8.374393090808088,-1.36,-5.82,-0.12
434,8.393733490555912,-1.38,-5.77,-0.05
435,8.413073890303737,-1.37,-5.74,-0.09
436,8.432414290051561,-1.34,-5.86,-0.14
437,8.451754689799387,-1.39,-5.84,-0.06
438,8.47109508954721,-1.36,-5.74,-0.0
439,8.490435489295034,-1.36,-5.74,-0.0
440,8.50977588904286,-1.38,-5.83,-0.02
441,8.529116288790684,-1.35,-5.9,0.03
442,8.54845668853851,-1.37,-5.9,-0.0
443,8.567797088286333,-1.39,-5.9,0.05
444,8.587137488034159,-1.33,-5.85,0.06
445,8.606477887781983,-1.28,-5.86,-0.04
446,8.625818287529809,-1.31,-5.89,-0.08
447,8.645158687277632,-1.28,-5.9,-0.07
448,8.664499087025458,-1.26,-5.97,-0.1
449,8.683839486773282,-1.28,-6.04,-0.13
450,8.703179886521108,-1.29,-5.87,-0.11
451,8.722520286268931,-1.28,-5.84,-0.1
452,8.741860686016755,-1.3,-5.9,-0.11
453,8.761201085764581,-1.37,-5.76,-0.17
454,8.780541485512405,-1.39,-5.54,-0.23
455,8.79988188526023,-1.44,-5.54,-0.22
456,8.819222285008054,-1.49,-5.54,-0.18
457,8.83856268475588,-1.54,-5.5,-0.3
458,8.857903084503704,-1.52,-5.55,-0.19
459,8.87724348425153,-1.52,-5.6,-0.22
460,8.896583883999353,-1.44,-5.59,-0.3
461,8.915924283747179,-1.38,-5.59,-0.29
462,8.935264683495003,-1.39,-5.67,-0.26
463,8.954605083242829,-1.39,-5.67,-0.24
464,8.973945482990652,-1.41,-5.63,-0.17
465,8.993285882738476,-1.42,-5.68,-0.17
466,9.012626282486302,-1.38,-5.59,-0.24
467,9.031966682234126,-1.34,-5.59,-0.15
468,9.051307081981951,-1.37,-5.58,-0.17
469,9.070647481729775,-1.31,-5.61,-0.13
470,9.089987881477601,-1.33,-5.62,-0.11
471,9.109328281225425,-1.27,-5.72,-0.03
472,9.12866868097325,-1.32,-5.71,-0.09
473,9.148009080721074,-1.26,-5.82,0.01
474,9.1673494804689,-1.31,-5.83,-0.04
475,9.186689880216724,-1.34,-5.93,-0.05
476,9.206030279964548,-1.32,-5.98,0.05
477,9.225370679712373,-1.31,-5.97,-0.08
478,9.244711079460197,-1.33,-6.01,-0.04
479,9.264051479208023,-1.27,-5.95,-0.08
480,9.283391878955847,-1.27,-6.01,-0.08
481,9.302732278703672,-1.31,-6.03,-0.04
482,9.322072678451496,-1.34,-5.93,-0.21
483,9.341413078199322,-1.26,-5.99,-0.08
484,9.360753477947146,-1.38,-5.95,-0.25
485,9.380093877694971,-1.42,-5.96,-0.25
486,9.399434277442795,-1.37,-6.06,-0.16
487,9.418774677190621,-1.49,-6.11,-0.04
488,9.438115076938445,-1.54,-6.04,-0.03
489,9.457455476686269,-1.47,-6.02,-0.12
490,9.476795876434094,-1.45,-6.01,-0.24
491,9.496136276181918,-1.41,-6.07,-0.24
492,9.515476675929744,-1.38,-6.14,-0.18
493,9.534817075677568,-1.36,-6.12,-0.09
494,9.554157475425393,-1.36,-6.12,-0.11
495,9.573497875173217,-1.34,-6.06,-0.2
496,9.592838274921043,-1.24,-6.08,-0.21
497,9.612178674668867,-1.21,-6.07,-0.14
498,9.631519074416692,-1.21,-5.94,-0.05
499,9.650859474164516,-1.19,-5.89,-0.08
500,9.67019987391234,-1.24,-5.89,-0.11
501,9.689540273660166,-1.31,-6.01,-0.13
502,9.70888067340799,-1.33,-6.04,-0.21
503,9.728221073155815,-1.36,-6.0,-0.25
504,9.747561472903639,-1.35,-6.0,-0.22
505,9.766901872651465,-1.35,-6.02,-0.22
506,9.786242272399289,-1.34,-6.03,-0.22
507,9.805582672147114,-1.34,-6.04,-0.22
508,9.824923071894938,-1.35,-6.05,-0.21
509,9.844263471642764,-1.36,-6.07,-0.2
510,9.863603871390588,-1.35,-6.08,-0.2
511,9.882944271138413,-1.36,-6.09,-0.18
512,9.902284670886237,-1.35,-6.1,-0.17
513,9.921625070634061,-1.35,-6.1,-0.16
514,9.940965470381887,-1.35,-6.1,-0.15
515,9.96030587012971,-1.35,-6.1,-0.14
516,9.979646269877536,-1.35,-6.1,-0.13
517,9.99898666962536,-1.35,-6.1,-0.12
518,10.018327069373186,-1.35,-6.1,-0.12
519,10.03766746912101,-1.35,-6.1,-0.12
520,10.057007868868835,-1.35,-6.11,-0.12
521,10.076348268616659,-1.35,-6.11,-0.12
522,10.095688668364485,-1.35,-6.11,-0.12
523,10.115029068112309,-1.36,-6.11,-0.13
524,10.134369467860134,-1.36,-6.12,-0.13
525,10.153709867607958,-1.36,-6.12,-0.14
526,10.173050267355782,-1.36,-6.12,-0.14
527,10.192390667103608,-1.36,-6.12,-0.15
528,10.211731066851431,-1.36,-6.12,-0.16
529,10.231071466599257,-1.36,-6.12,-0.16
530,10.250411866347081,-1.36,-6.12,-0.17
531,10.269752266094907,-1.36,-6.12,-0.17
532,10.28909266584273,-1.36,-6.12,-0.18
533,10.308433065590556,-1.37,-6.11,-0.18
534,10.32777346533838,-1.37,-6.11,-0.18
535,10.347113865086206,-1.37,-6.11,-0.18
536,10.36645426483403,-1.37,-6.11,-0.18
537,10.385794664581853,-1.37,-6.11,-0.18
538,10.405135064329679,-1.37,-6.1,-0.18
539,10.424475464077503,-1.37,-6.1,-0.18
540,10.443815863825328,-1.37,-6.1,-0.18
541,10.463156263573152,-1.37,-6.1,-0.18
542,10.482496663320978,-1.36,-6.1,-0.18
543,10.501837063068802,-1.36,-6.1,-0.18
544,10.521177462816627,-1.36,-6.09,-0.18
545,10.540517862564451,-1.36,-6.09,-0.18
546,10.559858262312277,-1.36,-6.09,-0.18
547,10.5791986620601,-1.36,-6.1,-0.18
548,10.598539061807926,-1.38,-6.11,-0.16
549,10.61787946155575,-1.42,-6.13,-0.14
550,10.637219861303574,-1.48,-6.14,-0.11
551,10.6565602610514,-1.53,-6.16,-0.08
552,10.675900660799224,-1.49,-6.19,-0.07
