,tof1,tof2,tof3,tof4
1269,3707,0,0,0
1270,3687,0,0,0
1271,3687,0,0,0
1272,3687,0,0,0
1273,3646,0,0,0
1274,3646,0,0,0
1275,3646,0,0,0
1276,3624,0,0,0
1277,3624,0,0,0
1278,3622,0,0,0
1279,3622,0,0,0
1280,3590,0,0,0
1281,3590,0,0,0
1282,3590,0,0,0
1283,3543,0,0,0
1284,3543,0,0,0
1285,3477,0,0,0
1286,3477,0,0,0
1287,3477,0,0,0
1288,3455,0,0,0
1289,3455,0,0,0
1290,3363,0,0,0
1291,3363,0,0,0
1292,3363,0,0,0
1293,3331,0,0,0
1294,3331,0,0,0
1295,3272,0,0,0
1296,3272,0,0,0
1297,3272,0,0,0
1298,3215,0,0,0
1299,3215,0,0,0
1300,3089,0,0,0
1301,3089,0,0,0
1302,3089,0,0,0
1303,2995,0,0,0
1304,2995,0,0,0
1305,2873,0,0,0
1306,2873,0,0,0
1307,2650,0,0,0
1308,2650,0,0,0
1309,2650,0,0,0
1310,2404,0,0,0
1311,2404,0,0,0
1312,2053,0,0,0
1313,2053,0,0,0
1314,2053,0,0,0
1315,1705,0,0,0
1316,1705,0,0,0
1317,1353,0,0,0
1318,1353,0,0,0
1319,1353,0,0,0
1320,1093,0,0,0
1321,1093,0,0,0
1322,828,0,0,0
1323,828,0,0,0
1324,828,0,0,0
1325,661,0,0,0
1326,661,0,0,0
1327,544,0,0,0
1328,544,0,0,0
1329,544,0,0,0
1330,466,0,0,0
1331,466,0,0,0
1332,403,0,0,0
1333,403,0,0,0
1334,403,0,0,0
1335,356,0,0,0
1336,356,0,0,0
1337,319,0,0,0
1338,319,0,0,0
1339,315,0,0,0
1340,315,0,0,0
1341,315,0,0,0
1342,279,0,0,0
1343,279,0,0,0
1344,259,0,0,0
1345,259,0,0,0
1346,259,0,0,0
1347,237,0,0,0
1348,237,0,0,0
1349,223,0,0,0
1350,223,0,0,0
1351,223,0,0,0
1352,212,0,0,0
1353,212,0,0,0
1354,207,0,0,0
1355,207,0,0,0
1356,201,0,0,0
1357,201,0,0,0
1358,201,0,0,0
1359,221,0,0,0
1360,221,0,0,0
1361,210,0,0,0
1362,210,0,0,0
1363,210,0,0,0
1364,199,0,0,0
1365,199,0,0,0
1366,189,0,0,0
1367,189,0,0,0
1368,189,0,0,0
1369,182,0,0,0
1370,182,0,0,0
1371,175,0,0,0
1372,175,0,0,0
1373,175,0,0,0
1374,170,0,0,0
1375,170,0,0,0
1376,164,0,0,0
1377,164,0,0,0
1378,164,0,0,0
1379,160,0,0,0
1380,160,0,0,0
1381,155,0,0,0
1382,155,0,0,0
1383,150,0,0,0
1384,150,0,0,0
1385,150,0,0,0
1386,146,0,0,0
1387,146,0,0,0
1388,141,0,0,0
1389,141,0,0,0
1390,141,0,0,0
1391,139,0,0,0
1392,139,0,0,0
1393,136,0,0,0
1394,136,0,0,0
1395,136,0,0,0
1396,136,0,0,0
1397,136,0,0,0
1398,135,0,0,0
1399,135,0,0,0
1400,135,0,0,0
1401,135,0,0,0
1402,135,0,0,0
1403,135,0,0,0
1404,135,0,0,0
1405,135,0,0,0
1406,135,0,0,0
1407,135,0,0,0
1408,146,0,0,0
1409,146,0,0,0
1410,146,0,0,0
1411,149,0,0,0
1412,149,0,0,0
1413,140,0,0,0
1414,140,0,0,0
1415,154,0,0,0
1416,154,0,0,0
1417,154,0,0,0
1418,158,0,0,0
1419,158,0,0,0
1420,163,0,0,0
1421,163,0,0,0
1422,163,0,0,0
1423,168,0,0,0
1424,168,0,0,0
1425,172,0,0,0
1426,172,0,0,0
1427,175,0,0,0
1428,175,0,0,0
1429,175,0,0,0
1430,176,0,0,0
1431,176,0,0,0
1432,179,0,0,0
1433,179,0,0,0
1434,179,0,0,0
1435,185,0,0,0
1436,185,0,0,0
1437,188,0,0,0
1438,188,0,0,0
1439,188,0,0,0
1440,191,0,0,0
1441,191,0,0,0
1442,193,0,0,0
1443,193,0,0,0
1444,193,0,0,0
1445,193,0,0,0
1446,193,0,0,0
1447,200,0,0,0
1448,200,0,0,0
1449,710,0,0,0
1450,710,0,0,0
1451,710,0,0,0
1452,2536,0,0,0
1453,2536,0,0,0
1454,2555,0,0,0
1455,2555,0,0,0
1456,2555,0,0,0
1457,2574,0,0,0
1458,2574,0,0,0
1459,2564,0,0,0
1460,2564,0,0,0
1461,2564,0,0,0
1462,2576,0,0,0
1463,2576,0,0,0
1464,2580,0,0,0
1465,2580,0,0,0
1466,2580,0,0,0
1467,2572,0,0,0
1468,2572,0,0,0
1469,2571,0,0,0
1470,2571,0,0,0
1471,2571,0,0,0
1472,2576,0,0,0
1473,2576,0,0,0
1474,2587,0,0,0
1475,2587,0,0,0
1476,2572,0,0,0
1477,2572,0,0,0
1478,2586,0,0,0
1479,2586,0,0,0
1480,2586,0,0,0
1481,2584,0,0,0
1482,2584,0,0,0
1483,2590,0,0,0
1484,2590,0,0,0
1485,2587,0,0,0
1486,2587,0,0,0
1487,2587,0,0,0
1488,2586,0,0,0
1489,2586,0,0,0
1490,2585,0,0,0
1491,2585,0,0,0
1492,2585,0,0,0
1493,2589,0,0,0
1494,2589,0,0,0
1495,2592,0,0,0
1496,2592,0,0,0
1497,2592,0,0,0
1498,2591,0,0,0
1499,2591,0,0,0
1500,2598,0,0,0
1501,2598,0,0,0
1502,2604,0,0,0
1503,2604,0,0,0
1504,2604,0,0,0
1505,2592,0,0,0
1506,2592,0,0,0
1507,2600,0,0,0
1508,2600,0,0,0
1509,2600,0,0,0
1510,2601,0,0,0
1511,2601,0,0,0
1512,2581,0,0,0
1513,2581,0,0,0
1514,2581,0,0,0
1515,2591,0,0,0
1516,2591,0,0,0
1517,2577,0,0,0
1518,2577,0,0,0
1519,2577,0,0,0
1520,2578,0,0,0
1521,2578,0,0,0
1522,2577,0,0,0
1523,2577,0,0,0
1524,2566,0,0,0
1525,2566,0,0,0
1526,2566,0,0,0
1527,2582,0,0,0
1528,2582,0,0,0
1529,2572,0,0,0
1530,2572,0,0,0
1531,2572,0,0,0
1532,2576,0,0,0
1533,2576,0,0,0
1534,2572,0,0,0
1535,2572,0,0,0
1536,2572,0,0,0
1537,2574,0,0,0
1538,2574,0,0,0
1539,2571,0,0,0
1540,2571,0,0,0
1541,2571,0,0,0
1542,2588,0,0,0
1543,2588,0,0,0
1544,2578,0,0,0
1545,2578,0,0,0
1546,2578,0,0,0
1547,2588,0,0,0
1548,2588,0,0,0
1549,2589,0,0,0
1550,2589,0,0,0
1551,2598,0,0,0
1552,2598,0,0,0
1553,2578,0,0,0
1554,2578,0,0,0
1555,2578,0,0,0
1556,2584,0,0,0
1557,2584,0,0,0
1558,2587,0,0,0
1559,2587,0,0,0
1560,2587,0,0,0
1561,2612,0,0,0
1562,2612,0,0,0
1563,2632,0,0,0
1564,2632,0,0,0
1565,2632,0,0,0
1566,2658,0,0,0
1567,2658,0,0,0
1568,2675,0,0,0
1569,2675,0,0,0
1570,2675,0,0,0
1571,2716,0,0,0
1572,2716,0,0,0
1573,2746,0,0,0
1574,2746,0,0,0
1575,2804,0,0,0
1576,2804,0,0,0
1577,2838,0,0,0
1578,2838,0,0,0
1579,2838,0,0,0
1580,2889,0,0,0
1581,2889,0,0,0
1582,2930,0,0,0
1583,2930,0,0,0
1584,2930,0,0,0
1585,3006,0,0,0
1586,3006,0,0,0
1587,3052,0,0,0
1588,3052,0,0,0
1589,3052,0,0,0
1590,3136,0,0,0
1591,3136,0,0,0
1592,3205,0,0,0
1593,3205,0,0,0
1594,3205,0,0,0
1595,3267,0,0,0
1596,3267,0,0,0
1597,3328,0,0,0
1598,3328,0,0,0
1599,3328,0,0,0
1600,3402,0,0,0
1601,3402,0,0,0
1602,3431,0,0,0
1603,3431,0,0,0
1604,3494,0,0,0
1605,3494,0,0,0
1606,3494,0,0,0
1607,3548,0,0,0
1608,3548,0,0,0
1609,3569,0,0,0
1610,3569,0,0,0
1611,3569,0,0,0
1612,3580,0,0,0
1613,3580,0,0,0
1614,3580,0,0,0
1615,3634,0,0,0
1616,3634,0,0,0
1617,3665,0,0,0
1618,3665,0,0,0
1619,3693,0,0,0
1620,3693,0,0,0
1621,3693,0,0,0
1622,3705,0,0,0
1623,3705,0,0,0
1624,3728,0,0,0
1625,3728,0,0,0
1626,3737,0,0,0
1627,3737,0,0,0
1628,3737,0,0,0
1629,3770,0,0,0
1630,3770,0,0,0
1631,3765,0,0,0
1632,3765,0,0,0
1633,3765,0,0,0
1634,3812,0,0,0
1635,3812,0,0,0
1636,3796,0,0,0
1637,3796,0,0,0
1638,3796,0,0,0
1639,3787,0,0,0
1640,3787,0,0,0
1641,3822,0,0,0
1642,3822,0,0,0
1643,3822,0,0,0
1644,3809,0,0,0
1645,3809,0,0,0
1646,3817,0,0,0
1647,3817,0,0,0
1648,3817,0,0,0
1649,3875,0,0,0
1650,3875,0,0,0
1651,3847,0,0,0
1652,3847,0,0,0
1653,3861,0,0,0
1654,3861,0,0,0
1655,3861,0,0,0
1656,3854,0,0,0
1657,3854,0,0,0
1658,3854,0,0,0
1659,3868,0,0,0
1660,3868,0,0,0
1661,3845,0,0,0
1662,3845,0,0,0
1663,3860,0,0,0
1664,3860,0,0,0
1665,3856,0,0,0
1666,3856,0,0,0
1667,3856,0,0,0
1668,3868,0,0,0
1669,3868,0,0,0
1670,3871,0,0,0
1671,3871,0,0,0
1672,3871,0,0,0
1673,3857,0,0,0
1674,3857,0,0,0
1675,3847,0,0,0
1676,3847,0,0,0
1677,3847,0,0,0
1678,3872,0,0,0
1679,3872,0,0,0
1680,3872,0,0,0
1681,3872,0,0,0
1682,3872,0,0,0
1683,3867,0,0,0
1684,3867,0,0,0
1685,3892,0,0,0
1686,3892,0,0,0
1687,3892,0,0,0
1688,3845,0,0,0
1689,3845,0,0,0
1690,3879,0,0,0
1691,3879,0,0,0
1692,3879,0,0,0
1693,3876,0,0,0
1694,3876,0,0,0
1695,3831,0,0,0
1696,3831,0,0,0
1697,3881,0,0,0
1698,3881,0,0,0
1699,3881,0,0,0
1700,3864,0,0,0
1701,3864,0,0,0
1702,3876,0,0,0
1703,3876,0,0,0
1704,3876,0,0,0
1705,3851,0,0,0
1706,3851,0,0,0
1707,3892,0,0,0
1708,3892,0,0,0
1709,3892,0,0,0
1710,3832,0,0,0
1711,3832,0,0,0
1712,3891,0,0,0
1713,3891,0,0,0
1714,3891,0,0,0
1715,3870,0,0,0
1716,3870,0,0,0
1717,3874,0,0,0
1718,3874,0,0,0
1719,3866,0,0,0
1720,3866,0,0,0
1721,3866,0,0,0
1722,3852,0,0,0
1723,3852,0,0,0
1724,3865,0,0,0
1725,3865,0,0,0
1726,3865,0,0,0
1727,3870,0,0,0
1728,3870,0,0,0
1729,3822,0,0,0
1730,3822,0,0,0
1731,3822,0,0,0
1732,3842,0,0,0
1733,3842,0,0,0
1734,3842,0,0,0
1735,3841,0,0,0
1736,3841,0,0,0
1737,3854,0,0,0
1738,3854,0,0,0
1739,3810,0,0,0
1740,3810,0,0,0
1741,3810,0,0,0
1742,3762,0,0,0
1743,3762,0,0,0
1744,3795,0,0,0
1745,3795,0,0,0
1746,3795,0,0,0
1747,3795,0,0,0
1748,3795,0,0,0
1749,3754,0,0,0
1750,3754,0,0,0
1751,3754,0,0,0
1752,3774,0,0,0
1753,3774,0,0,0
1754,3774,0,0,0
1755,3774,0,0,0
1756,3774,0,0,0
1757,3754,0,0,0
1758,3754,0,0,0
1759,3767,0,0,0
1760,3767,0,0,0
1761,3770,0,0,0
1762,3770,0,0,0
1763,3770,0,0,0
1764,3745,0,0,0
1765,3745,0,0,0
1766,3740,0,0,0
1767,3740,0,0,0
1768,3740,0,0,0
1769,3745,0,0,0
1770,3745,0,0,0
1771,3767,0,0,0
1772,3767,0,0,0
1773,3720,0,0,0
1774,3720,0,0,0
1775,3720,0,0,0
1776,3781,0,0,0
1777,3781,0,0,0
1778,3751,0,0,0
1779,3751,0,0,0
1780,3751,0,0,0
1781,3770,0,0,0
1782,3770,0,0,0
1783,3741,0,0,0
1784,3741,0,0,0
1785,3741,0,0,0
1786,3786,0,0,0
1787,3786,0,0,0
1788,3745,0,0,0
1789,3745,0,0,0
1790,3745,0,0,0
1791,3745,0,0,0
1792,3745,0,0,0
1793,3734,0,0,0
1794,3734,0,0,0
1795,3734,0,0,0
1796,3754,0,0,0
1797,3754,0,0,0
1798,3730,0,0,0
1799,3730,0,0,0
1800,3755,0,0,0
1801,3755,0,0,0
1802,3755,0,0,0
1803,3737,0,0,0
1804,3737,0,0,0
1805,3765,0,0,0
1806,3765,0,0,0
1807,3765,0,0,0
1808,3737,0,0,0
1809,3737,0,0,0
1810,3748,0,0,0
1811,3748,0,0,0
1812,3748,0,0,0
1813,3729,0,0,0
1814,3729,0,0,0
1815,3764,0,0,0
1816,3764,0,0,0
1817,3764,0,0,0
1818,3756,0,0,0
1819,3756,0,0,0
1820,3733,0,0,0
1821,3733,0,0,0
1822,3733,0,0,0
1823,3719,0,0,0
1824,3719,0,0,0
1825,3741,0,0,0
1826,3741,0,0,0
1827,3741,0,0,0
1828,3741,0,0,0
1829,3741,0,0,0
1830,3766,0,0,0
1831,3766,0,0,0
1832,3766,0,0,0
1833,3741,0,0,0
1834,3741,0,0,0
1835,3769,0,0,0
1836,3769,0,0,0
