,x,y,z
1664,0.15911,1.14563,0.0
1665,0.15835,1.14569,0.0
1666,0.15764,1.14578,0.0
1667,0.15698,1.14593,0.0
1668,0.15628,1.14601,0.0
1669,0.15552,1.14613,0.0
1670,0.15468,1.14621,0.0
1671,0.15379,1.14625,0.0
1672,0.1529,1.14634,0.0
1673,0.15198,1.14646,0.0
1674,0.15101,1.14653,0.0
1675,0.15019,1.14649,0.0
1676,0.14956,1.14647,0.0
1677,0.14911,1.14654,0.0
1678,0.14869,1.14664,0.0
1679,0.14862,1.14671,0.0
1680,0.14864,1.14668,0.0
1681,0.14882,1.14665,0.0
1682,0.14915,1.14666,0.0
1683,0.14953,1.14664,0.0
1684,0.15008,1.14662,0.0
1685,0.1507,1.14666,0.0
1686,0.15135,1.14668,0.0
1687,0.15209,1.14673,0.0
1688,0.15275,1.14682,0.0
1689,0.1534,1.14697,0.0
1690,0.1539,1.147,0.0
1691,0.15425,1.14707,0.0
1692,0.1544,1.14706,0.0
1693,0.15434,1.1471,0.0
1694,0.15413,1.14715,0.0
1695,0.15389,1.14717,0.0
1696,0.15347,1.1472,0.0
1697,0.15291,1.14723,0.0
1698,0.15235,1.14724,0.0
1699,0.15235,1.14724,0.0
1700,0.1514,1.14729,0.0
1701,0.15108,1.14725,0.0
1702,0.15079,1.14715,0.0
1703,0.15015,1.14671,0.0
1704,0.14922,1.14581,0.0
1705,0.14796,1.14402,0.0
1706,0.14624,1.14061,0.0
1707,0.144,1.13528,0.0
1708,0.14234,1.12797,0.0
1709,0.14118,1.11918,0.0
1710,0.1399,1.10979,0.0
1711,0.13875,1.09965,0.0
1712,0.13786,1.08948,0.0
1713,0.13728,1.07977,0.0
1714,0.13687,1.07041,0.0
1715,0.13658,1.06056,0.0
1716,0.13625,1.05034,0.0
1717,0.13598,1.03944,0.0
1718,0.13562,1.02697,0.0
1719,0.13489,1.01362,0.0
1720,0.13391,0.99952,0.0
1721,0.13347,0.9843,0.0
1722,0.1327,0.96828,0.0
1723,0.13265,0.95134,0.0
1724,0.13109,0.91545,0.0
1725,0.1305,0.89719,0.0
1726,0.1302,0.87807,0.0
1727,0.13064,0.85852,0.0
1728,0.13127,0.83853,0.0
1729,0.13091,0.81795,0.0
1730,0.13004,0.79711,0.0
1731,0.12937,0.77565,0.0
1732,0.12899,0.75339,0.0
1733,0.1286,0.72993,0.0
1734,0.12891,0.70488,0.0
1735,0.12864,0.67881,0.0
1736,0.12848,0.65311,0.0
1737,0.12806,0.62673,0.0
1738,0.12806,0.62673,0.0
1739,0.12747,0.57293,0.0
1740,0.1274,0.54531,0.0
1741,0.12766,0.51749,0.0
1742,0.12843,0.49009,0.0
1743,0.12834,0.46207,0.0
1744,0.12858,0.43544,0.0
1745,0.12898,0.41057,0.0
1746,0.12923,0.38755,0.0
1747,0.129,0.36659,0.0
1748,0.12912,0.34768,0.0
1749,0.1292,0.33041,0.0
1750,0.12952,0.31442,0.0
1751,0.12936,0.29859,0.0
1752,0.12907,0.28325,0.0
1753,0.12878,0.26732,0.0
1754,0.12796,0.25135,0.0
1755,0.1279,0.23521,0.0
1756,0.12732,0.21921,0.0
1757,0.12708,0.20332,0.0
1758,0.12681,0.18822,0.0
1759,0.12649,0.17397,0.0
1760,0.1262,0.1605,0.0
1761,0.12587,0.148,0.0
1762,0.12547,0.13597,0.0
1763,0.12507,0.1246,0.0
1764,0.12476,0.11349,0.0
1765,0.12443,0.10283,0.0
1766,0.12373,0.08193,0.0
1767,0.12373,0.08193,0.0
1768,0.12352,0.06142,0.0
1769,0.12352,0.06142,0.0
1770,0.12352,0.04233,0.0
1771,0.12358,0.03344,0.0
1772,0.12358,0.03344,0.0
1773,0.1237,0.01789,0.0
1774,0.1237,0.01789,0.0
1775,0.12367,0.00393,0.0
1776,0.12366,-0.00223,0.0
1777,0.12365,-0.00806,0.0
1778,0.12379,-0.01411,0.0
1779,0.12366,-0.02001,0.0
1780,0.12352,-0.02538,0.0
1781,0.12371,-0.03023,0.0
1782,0.12397,-0.03483,0.0
1783,0.1241,-0.03944,0.0
1784,0.12448,-0.04371,0.0
1785,0.12482,-0.04747,0.0
1786,0.12514,-0.05106,0.0
1787,0.12549,-0.05462,0.0
1788,0.12556,-0.05818,0.0
1789,0.1256,-0.06175,0.0
1790,0.12559,-0.06524,0.0
1791,0.1256,-0.06812,0.0
1792,0.12552,-0.07042,0.0
1793,0.12548,-0.07257,0.0
1794,0.12555,-0.07483,0.0
1795,0.12559,-0.07722,0.0
1796,0.12562,-0.07948,0.0
1797,0.12568,-0.08146,0.0
1798,0.12573,-0.08316,0.0
1799,0.12593,-0.08466,0.0
1800,0.12612,-0.08603,0.0
1801,0.12625,-0.08728,0.0
1802,0.12621,-0.08817,0.0
1803,0.1261,-0.08853,0.0
1804,0.12568,-0.08802,0.0
1805,0.1255,-0.08745,0.0
1806,0.1255,-0.08745,0.0
1807,0.12508,-0.08649,0.0
1808,0.1248,-0.08618,0.0
1809,0.12453,-0.086,0.0
1810,0.12439,-0.08602,0.0
1811,0.12427,-0.08621,0.0
1812,0.12425,-0.08629,0.0
1813,0.12435,-0.08624,0.0
1814,0.12454,-0.08623,0.0
1815,0.12476,-0.08622,0.0
1816,0.12504,-0.08623,0.0
1817,0.12523,-0.08616,0.0
1818,0.1254,-0.08608,0.0
1819,0.12551,-0.08601,0.0
1820,0.12556,-0.08598,0.0
1821,0.12552,-0.08601,0.0
1822,0.12545,-0.08599,0.0
1823,0.12539,-0.08597,0.0
1824,0.12527,-0.08587,0.0
1825,0.12523,-0.08581,0.0
1826,0.12524,-0.08575,0.0
1827,0.12531,-0.08574,0.0
1828,0.12542,-0.08569,0.0
1829,0.12556,-0.08565,0.0
1830,0.12568,-0.0856,0.0
1831,0.12576,-0.08558,0.0
1832,0.12582,-0.08566,0.0
1833,0.12584,-0.08574,0.0
1834,0.12582,-0.08581,0.0
1835,0.12577,-0.08587,0.0
1836,0.12572,-0.08593,0.0
1837,0.12569,-0.08597,0.0
1838,0.12568,-0.08603,0.0
1839,0.1257,-0.08607,0.0
1840,0.12574,-0.08612,0.0
1841,0.12577,-0.08614,0.0
1842,0.12581,-0.08617,0.0
