,x,y,z
1671,0.50986,-0.10904,0.0
1672,0.51976,-0.10758,0.0
1673,0.52945,-0.1065,0.0
1674,0.53892,-0.10529,0.0
1675,0.54799,-0.10437,0.0
1676,0.5564,-0.1034,0.0
1677,0.56424,-0.10243,0.0
1678,0.57158,-0.10169,0.0
1679,0.57866,-0.10072,0.0
1680,0.5858,-0.09976,0.0
1681,0.59343,-0.09882,0.0
1682,0.60177,-0.09766,0.0
1683,0.61071,-0.09649,0.0
1684,0.62034,-0.09522,0.0
1685,0.63013,-0.09366,0.0
1686,0.64,-0.09227,0.0
1687,0.64991,-0.09108,0.0
1688,0.65924,-0.08975,0.0
1689,0.66819,-0.08848,0.0
1690,0.67656,-0.08731,0.0
1691,0.68435,-0.086,0.0
1692,0.69213,-0.08492,0.0
1693,0.69978,-0.08406,0.0
1694,0.70749,-0.08283,0.0
1695,0.71569,-0.08158,0.0
1696,0.7242,-0.08069,0.0
1697,0.73335,-0.07934,0.0
1698,0.74288,-0.078,0.0
1699,0.75283,-0.07687,0.0
1700,0.76258,-0.07546,0.0
1701,0.77235,-0.07396,0.0
1702,0.78183,-0.07272,0.0
1703,0.79057,-0.07144,0.0
1704,0.79894,-0.07031,0.0
1705,0.80685,-0.06927,0.0
1706,0.81475,-0.06808,0.0
1707,0.82286,-0.06698,0.0
1708,0.83097,-0.06589,0.0
1709,0.83962,-0.06466,0.0
1710,0.84876,-0.06358,0.0
1711,0.85834,-0.06214,0.0
1712,0.86829,-0.06086,0.0
1713,0.8783,-0.0596,0.0
1714,0.88837,-0.05834,0.0
1715,0.89805,-0.05706,0.0
1716,0.90719,-0.05596,0.0
1717,0.916,-0.0549,0.0
1718,0.93252,-0.05296,0.0
1719,0.94079,-0.05187,0.0
1720,0.94914,-0.05072,0.0
1721,0.95783,-0.04963,0.0
1722,0.96723,-0.0484,0.0
1723,0.9769,-0.04732,0.0
1724,0.98695,-0.04611,0.0
1725,0.99712,-0.04462,0.0
1726,1.00726,-0.04335,0.0
1727,1.01719,-0.04206,0.0
1728,1.02674,-0.04081,0.0
1729,1.04472,-0.03826,0.0
1730,1.05336,-0.0372,0.0
1731,1.06189,-0.0362,0.0
1732,1.07056,-0.03528,0.0
1733,1.07953,-0.03398,0.0
1734,1.08876,-0.0329,0.0
1735,1.0984,-0.03166,0.0
1736,1.10822,-0.03051,0.0
1737,1.11838,-0.02926,0.0
1738,1.12863,-0.02808,0.0
1739,1.13871,-0.02694,0.0
1740,1.14853,-0.02589,0.0
1741,1.15803,-0.02496,0.0
1742,1.16722,-0.02378,0.0
1743,1.17618,-0.02305,0.0
1744,1.18503,-0.0221,0.0
1745,1.19383,-0.02122,0.0
1746,1.20295,-0.02012,0.0
1747,1.21218,-0.019,0.0
1748,1.22169,-0.01808,0.0
1749,1.23125,-0.01738,0.0
1750,1.24047,-0.01642,0.0
1751,1.2493,-0.01536,0.0
1752,1.25703,-0.0144,0.0
1753,1.26359,-0.0136,0.0
1754,1.2695,-0.01292,0.0
1755,1.27475,-0.01258,0.0
1756,1.27929,-0.01216,0.0
1757,1.2837,-0.0118,0.0
1758,1.28845,-0.01121,0.0
1759,1.29385,-0.01072,0.0
1760,1.2997,-0.01017,0.0
1761,1.30587,-0.00957,0.0
1762,1.31232,-0.00884,0.0
1763,1.31869,-0.00814,0.0
1764,1.32452,-0.00777,0.0
1765,1.32931,-0.00738,0.0
1766,1.33304,-0.00689,0.0
1767,1.33607,-0.00643,0.0
1768,1.33824,-0.006,0.0
1769,1.34031,-0.00557,0.0
1770,1.34232,-0.00527,0.0
1771,1.34443,-0.00514,0.0
1772,1.34659,-0.00498,0.0
1773,1.34872,-0.00471,0.0
1774,1.35071,-0.00431,0.0
1775,1.3526,-0.00392,0.0
1776,1.35447,-0.00354,0.0
1777,1.35636,-0.00335,0.0
1778,1.35823,-0.00325,0.0
1779,1.36007,-0.00321,0.0
1780,1.36185,-0.00309,0.0
1781,1.36535,-0.00311,0.0
1782,1.36715,-0.00315,0.0
1783,1.36715,-0.00315,0.0
1784,1.37067,-0.00299,0.0
1785,1.37231,-0.00298,0.0
1786,1.37377,-0.00305,0.0
1787,1.37511,-0.00298,0.0
1788,1.37622,-0.00269,0.0
1789,1.37723,-0.00235,0.0
1790,1.37811,-0.00208,0.0
1791,1.37887,-0.00193,0.0
1792,1.37957,-0.00172,0.0
1793,1.38025,-0.00154,0.0
1794,1.38097,-0.00147,0.0
1795,1.38167,-0.0014,0.0
1796,1.38228,-0.00135,0.0
1797,1.38287,-0.00138,0.0
1798,1.38343,-0.00136,0.0
1799,1.38397,-0.00142,0.0
1800,1.38454,-0.00149,0.0
1801,1.38507,-0.00152,0.0
1802,1.38562,-0.00151,0.0
1803,1.38613,-0.00147,0.0
1804,1.3866,-0.00148,0.0
1805,1.3871,-0.0015,0.0
1806,1.38756,-0.00152,0.0
1807,1.38801,-0.00151,0.0
1808,1.38829,-0.00131,0.0
1809,1.38856,-0.00116,0.0
1810,1.38885,-0.00103,0.0
1811,1.38908,-0.00096,0.0
1812,1.3893,-0.0009,0.0
1813,1.3894,-0.00086,0.0
1814,1.38947,-0.00084,0.0
1815,1.3895,-0.00083,0.0
1816,1.38953,-0.00081,0.0
1817,1.38956,-0.00076,0.0
1818,1.3896,-0.00072,0.0
1819,1.38966,-0.00068,0.0
1820,1.38973,-0.00064,0.0
1821,1.38985,-0.00034,0.0
1822,1.39029,0.00244,0.0
1823,1.39029,0.00244,0.0
1824,1.39052,0.01044,0.0
1825,1.39006,0.01772,0.0
1826,1.38958,0.02665,0.0
1827,1.38903,0.03666,0.0
1828,1.38783,0.04725,0.0
1829,1.38656,0.05734,0.0
1830,1.38521,0.06688,0.0
1831,1.38398,0.07551,0.0
1832,1.38285,0.08328,0.0
1833,1.38198,0.09032,0.0
1834,1.38146,0.09662,0.0
1835,1.3813,0.10254,0.0
1836,1.38083,0.10811,0.0
1837,1.38038,0.11372,0.0
1838,1.37982,0.11988,0.0
1839,1.37894,0.12674,0.0
1840,1.37783,0.13426,0.0
1841,1.37637,0.14224,0.0
1842,1.37469,0.15049,0.0
1843,1.37311,0.15921,0.0
1844,1.37134,0.16764,0.0
1845,1.37002,0.17559,0.0
1846,1.36914,0.1834,0.0
1847,1.36804,0.19034,0.0
1848,1.36706,0.1972,0.0
1849,1.36658,0.20421,0.0
1850,1.366,0.21086,0.0
1851,1.36492,0.21753,0.0
1852,1.36409,0.22511,0.0
1853,1.36324,0.23351,0.0
1854,1.36163,0.24196,0.0
1855,1.35992,0.25069,0.0
1856,1.35831,0.25988,0.0
1857,1.35644,0.26839,0.0
1858,1.35459,0.27677,0.0
1859,1.35323,0.28504,0.0
1860,1.35196,0.29282,0.0
1861,1.35079,0.30051,0.0
1862,1.34976,0.30813,0.0
1863,1.34869,0.31562,0.0
1864,1.34773,0.32363,0.0
1865,1.34669,0.33177,0.0
1866,1.34549,0.34014,0.0
1867,1.34435,0.34878,0.0
1868,1.34109,0.36659,0.0
1869,1.33964,0.37542,0.0
1870,1.33779,0.38406,0.0
1871,1.33624,0.39263,0.0
1872,1.33481,0.40111,0.0
1873,1.33343,0.40926,0.0
1874,1.33218,0.41744,0.0
1875,1.33115,0.42555,0.0
1876,1.33012,0.43359,0.0
1877,1.32886,0.44195,0.0
1878,1.32764,0.45042,0.0
1879,1.32604,0.45908,0.0
1880,1.32433,0.46811,0.0
1881,1.32282,0.47721,0.0
1882,1.32099,0.48624,0.0
1883,1.31924,0.49506,0.0
1884,1.31772,0.50414,0.0
1885,1.31616,0.51285,0.0
1886,1.31456,0.52143,0.0
1887,1.31307,0.53024,0.0
1888,1.31184,0.53874,0.0
1889,1.31034,0.54721,0.0
1890,1.30898,0.55571,0.0
1891,1.3077,0.56452,0.0
1892,1.30626,0.57354,0.0
1893,1.30497,0.58265,0.0
1894,1.30355,0.59177,0.0
1895,1.30217,0.60103,0.0
1896,1.30066,0.61047,0.0
1897,1.29928,0.61974,0.0
1898,1.2978,0.62892,0.0
1899,1.29618,0.63789,0.0
1900,1.29484,0.64696,0.0
1901,1.29346,0.65606,0.0
1902,1.29215,0.66487,0.0
1903,1.29097,0.67381,0.0
1904,1.28963,0.68253,0.0
1905,1.28698,0.70105,0.0
1906,1.28549,0.71025,0.0
1907,1.28549,0.71025,0.0
1908,1.28268,0.72889,0.0
1909,1.28112,0.73821,0.0
1910,1.27971,0.74756,0.0
1911,1.27808,0.75645,0.0
1912,1.27808,0.75645,0.0
1913,1.27506,0.77477,0.0
1914,1.27362,0.7836,0.0
1915,1.27232,0.79269,0.0
1916,1.27088,0.80195,0.0
1917,1.26975,0.81111,0.0
1918,1.26836,0.82053,0.0
1919,1.26718,0.83015,0.0
1920,1.26589,0.8397,0.0
1921,1.26444,0.84917,0.0
1922,1.26327,0.85874,0.0
1923,1.26202,0.86811,0.0
1924,1.26062,0.87724,0.0
1925,1.2593,0.88676,0.0
1926,1.25807,0.89598,0.0
1927,1.2569,0.90532,0.0
1928,1.25579,0.91462,0.0
1929,1.25463,0.92381,0.0
1930,1.25362,0.93314,0.0
1931,1.25268,0.94268,0.0
1932,1.25165,0.95236,0.0
1933,1.25066,0.96188,0.0
1934,1.24969,0.9717,0.0
1935,1.24882,0.98143,0.0
1936,1.24801,0.99116,0.0
1937,1.24711,1.00048,0.0
1938,1.24648,1.00978,0.0
1939,1.24576,1.01907,0.0
1940,1.24486,1.02824,0.0
1941,1.24434,1.0377,0.0
1942,1.24363,1.04697,0.0
1943,1.24302,1.05612,0.0
1944,1.24248,1.06495,0.0
1945,1.24175,1.0729,0.0
1946,1.24127,1.08041,0.0
1947,1.24075,1.08721,0.0
1948,1.24004,1.09314,0.0
1949,1.23936,1.0985,0.0
1950,1.23888,1.10386,0.0
1951,1.23832,1.10936,0.0
1952,1.23795,1.1148,0.0
1953,1.23746,1.12022,0.0
1954,1.23726,1.12637,0.0
1955,1.23705,1.13273,0.0
1956,1.23687,1.13866,0.0
1957,1.23683,1.14441,0.0
1958,1.23679,1.14962,0.0
1959,1.23656,1.15426,0.0
1960,1.23635,1.15802,0.0
1961,1.23611,1.16091,0.0
1962,1.23596,1.16334,0.0
1963,1.23575,1.16537,0.0
1964,1.23554,1.16719,0.0
1965,1.23542,1.16873,0.0
1966,1.23545,1.17009,0.0
1967,1.23578,1.17257,0.0
1968,1.23603,1.17344,0.0
1969,1.23643,1.17393,0.0
1970,1.2367,1.17398,0.0
1971,1.23696,1.17381,0.0
1972,1.23716,1.17369,0.0
1973,1.23734,1.17368,0.0
1974,1.23757,1.17376,0.0
1975,1.23781,1.17383,0.0
1976,1.23827,1.17392,0.0
1977,1.23842,1.17394,0.0
1978,1.23849,1.17396,0.0
1979,1.2385,1.17391,0.0
1980,1.2385,1.17391,0.0
1981,1.23835,1.17405,0.0
1982,1.23817,1.17409,0.0
1983,1.23798,1.17409,0.0
1984,1.23778,1.17412,0.0
1985,1.23765,1.17417,0.0
1986,1.23755,1.17423,0.0
1987,1.23743,1.17425,0.0
1988,1.23737,1.17423,0.0
1989,1.23733,1.17425,0.0
1990,1.23735,1.17429,0.0
1991,1.2374,1.17429,0.0
1992,1.23751,1.17432,0.0
1993,1.23761,1.17431,0.0
1994,1.23775,1.1743,0.0
1995,1.23788,1.17431,0.0
1996,1.23794,1.17427,0.0
1997,1.23794,1.1742,0.0
1998,1.23795,1.17415,0.0
1999,1.23792,1.17414,0.0
2000,1.23789,1.17414,0.0
2001,1.23787,1.17417,0.0
2002,1.23786,1.1742,0.0
2003,1.23785,1.17423,0.0
2004,1.23787,1.17423,0.0
2005,1.23787,1.17426,0.0
2006,1.23788,1.17429,0.0
2007,1.23787,1.17432,0.0
2008,1.23784,1.1744,0.0
2009,1.23784,1.1744,0.0
2010,1.23778,1.17446,0.0
2011,1.23778,1.17446,0.0
2012,1.23768,1.17452,0.0
2013,1.23765,1.17455,0.0
2014,1.23757,1.17462,0.0
2015,1.23709,1.17468,0.0
2016,1.23567,1.17455,0.0
2017,1.23294,1.17427,0.0
2018,1.22879,1.17401,0.0
2019,1.22279,1.17362,0.0
2020,1.21513,1.17318,0.0
2021,1.20659,1.17226,0.0
2022,1.19761,1.17124,0.0
2023,1.18837,1.17036,0.0
2024,1.17912,1.16928,0.0
2025,1.17012,1.16753,0.0
2026,1.16171,1.16638,0.0
2027,1.15447,1.16556,0.0
2028,1.14789,1.16439,0.0
2029,1.142,1.16381,0.0
2030,1.13641,1.16377,0.0
2031,1.13083,1.16318,0.0
2032,1.12477,1.1621,0.0
2033,1.11803,1.16162,0.0
2034,1.11057,1.161,0.0
2035,1.10206,1.15985,0.0
2036,1.09293,1.15827,0.0
2037,1.08352,1.15701,0.0
2038,1.07403,1.15601,0.0
2039,1.06493,1.15428,0.0
2040,1.05632,1.15318,0.0
2041,1.04124,1.15146,0.0
2042,1.03449,1.15064,0.0
2043,1.03449,1.15064,0.0
2044,1.0213,1.14912,0.0
2045,1.0213,1.14912,0.0
2046,1.00604,1.14731,0.0
2047,0.99743,1.14612,0.0
2048,0.98811,1.14455,0.0
2049,0.97832,1.14314,0.0
2050,0.96844,1.14209,0.0
2051,0.95868,1.14043,0.0
2052,0.94925,1.13926,0.0
2053,0.94033,1.13848,0.0
2054,0.93197,1.13705,0.0
2055,0.92413,1.13634,0.0
2056,0.91671,1.1356,0.0
2057,0.90939,1.13422,0.0
2058,0.90182,1.13358,0.0
2059,0.89366,1.13271,0.0
2060,0.88468,1.13109,0.0
2061,0.87495,1.12993,0.0
2062,0.86478,1.12875,0.0
2063,0.84389,1.12516,0.0
2064,0.84389,1.12516,0.0
2065,0.82455,1.12262,0.0
2066,0.81563,1.12155,0.0
2067,0.80726,1.12071,0.0
2068,0.79915,1.11979,0.0
2069,0.79121,1.1194,0.0
2070,0.7832,1.11828,0.0
2071,0.77469,1.11708,0.0
2072,0.76566,1.11643,0.0
2073,0.75613,1.11501,0.0
2074,0.74602,1.1135,0.0
2075,0.73562,1.11234,0.0
2076,0.72515,1.11107,0.0
2077,0.71482,1.10957,0.0
2078,0.7049,1.10822,0.0
2079,0.69531,1.10737,0.0
2080,0.68626,1.10627,0.0
2081,0.67758,1.10505,0.0
2082,0.66908,1.10384,0.0
2083,0.65176,1.10167,0.0
2084,0.6425,1.1003,0.0
2085,0.63272,1.09964,0.0
2086,0.62246,1.09822,0.0
2087,0.61206,1.09704,0.0
2088,0.60151,1.09575,0.0
2089,0.59097,1.09423,0.0
2090,0.58069,1.09271,0.0
2091,0.57059,1.09132,0.0
2092,0.56094,1.09018,0.0
2093,0.55172,1.08872,0.0
2094,0.54267,1.08734,0.0
2095,0.53384,1.08619,0.0
2096,0.52506,1.08506,0.0
2097,0.51581,1.08346,0.0
2098,0.50636,1.0824,0.0
2099,0.49631,1.08106,0.0
2100,0.48594,1.07932,0.0
2101,0.47526,1.07807,0.0
2102,0.46472,1.07645,0.0
2103,0.4543,1.07474,0.0
2104,0.44402,1.07303,0.0
2105,0.43413,1.07166,0.0
2106,0.42461,1.07018,0.0
2107,0.40602,1.06748,0.0
2108,0.39689,1.06622,0.0
2109,0.38746,1.06463,0.0
2110,0.3778,1.06333,0.0
2111,0.36777,1.0619,0.0
2112,0.35745,1.06011,0.0
2113,0.34687,1.0585,0.0
2114,0.33614,1.05704,0.0
2115,0.32557,1.05547,0.0
2116,0.31496,1.05392,0.0
2117,0.30475,1.05229,0.0
2118,0.29473,1.05079,0.0
2119,0.28512,1.04903,0.0
2120,0.27557,1.04754,0.0
2121,0.26613,1.04592,0.0
2122,0.25657,1.04421,0.0
2123,0.24675,1.04286,0.0
2124,0.23662,1.041,0.0
2125,0.22617,1.0393,0.0
2126,0.21553,1.03773,0.0
2127,0.20479,1.03632,0.0
2128,0.19413,1.03448,0.0
2129,0.18359,1.03299,0.0
2130,0.17375,1.03163,0.0
2131,0.15713,1.02898,0.0
2132,0.1507,1.02805,0.0
2133,0.14483,1.02705,0.0
2134,0.13953,1.02592,0.0
2135,0.13449,1.02537,0.0
2136,0.12955,1.02441,0.0
2137,0.12414,1.0232,0.0
2138,0.11803,1.02228,0.0
2139,0.11163,1.02125,0.0
2140,0.10479,1.02024,0.0
2141,0.09799,1.01916,0.0
2142,0.09131,1.01804,0.0
2143,0.08538,1.01685,0.0
2144,0.08055,1.01599,0.0
2145,0.0769,1.01534,0.0
2146,0.0741,1.01494,0.0
2147,0.07203,1.01462,0.0
2148,0.07,1.01433,0.0
2149,0.06818,1.01406,0.0
2150,0.06653,1.01387,0.0
2151,0.06503,1.01371,0.0
2152,0.06353,1.01374,0.0
2153,0.06213,1.01365,0.0
2154,0.06074,1.01344,0.0
2155,0.05943,1.01327,0.0
2156,0.05812,1.01316,0.0
2157,0.05674,1.01306,0.0
2158,0.05526,1.01285,0.0
2159,0.0537,1.01267,0.0
2160,0.05208,1.01246,0.0
2161,0.0505,1.01222,0.0
2162,0.04905,1.01194,0.0
2163,0.04781,1.01171,0.0
2164,0.04674,1.01143,0.0
2165,0.04502,1.01085,0.0
2166,0.0443,1.01064,0.0
2167,0.04368,1.01049,0.0
2168,0.04368,1.01049,0.0
2169,0.04283,1.01022,0.0
2170,0.04267,1.01021,0.0
2171,0.04265,1.01021,0.0
2172,0.04277,1.01027,0.0
2173,0.04305,1.01041,0.0
2174,0.0434,1.01062,0.0
2175,0.04394,1.01074,0.0
2176,0.04448,1.01082,0.0
2177,0.04508,1.01091,0.0
2178,0.04568,1.01101,0.0
2179,0.04634,1.01108,0.0
2180,0.04704,1.01115,0.0
2181,0.0477,1.011,0.0
2182,0.04837,1.0109,0.0
2183,0.04906,1.01089,0.0
2184,0.04986,1.0109,0.0
2185,0.05074,1.01093,0.0
2186,0.05169,1.01111,0.0
2187,0.05265,1.01124,0.0
2188,0.05347,1.01138,0.0
2189,0.0543,1.01131,0.0
2190,0.05504,1.01148,0.0
2191,0.05579,1.0117,0.0
2192,0.05579,1.0117,0.0
2193,0.05571,1.01187,0.0
2194,0.05544,1.01195,0.0
2195,0.05511,1.01193,0.0
2196,0.05467,1.01196,0.0
2197,0.05413,1.01188,0.0
2198,0.05357,1.0118,0.0
2199,0.05304,1.01154,0.0
2200,0.0528,1.01089,0.0
2201,0.05305,1.00948,0.0
2202,0.05408,1.00659,0.0
2203,0.05616,1.00158,0.0
2204,0.05843,0.99498,0.0
2205,0.0608,0.98607,0.0
2206,0.06232,0.97703,0.0
2207,0.0637,0.96765,0.0
2208,0.06482,0.95761,0.0
2209,0.06604,0.94778,0.0
2210,0.06733,0.93808,0.0
2211,0.06877,0.92859,0.0
2212,0.07017,0.9198,0.0
2213,0.07163,0.91213,0.0
2214,0.07317,0.90527,0.0
2215,0.07465,0.89896,0.0
2216,0.07597,0.89307,0.0
2217,0.0769,0.88708,0.0
2218,0.07757,0.88039,0.0
2219,0.07819,0.87295,0.0
2220,0.07876,0.8644,0.0
2221,0.07925,0.8555,0.0
2222,0.07974,0.84611,0.0
2223,0.08043,0.83649,0.0
2224,0.08131,0.82713,0.0
2225,0.0825,0.81786,0.0
2226,0.08379,0.80952,0.0
2227,0.08513,0.80196,0.0
2228,0.08662,0.79426,0.0
2229,0.0881,0.78696,0.0
2230,0.08925,0.77993,0.0
2231,0.09021,0.77202,0.0
2232,0.09112,0.76378,0.0
2233,0.09182,0.7549,0.0
2234,0.09251,0.74534,0.0
2235,0.09416,0.72571,0.0
2236,0.09503,0.71574,0.0
2237,0.09606,0.70585,0.0
2238,0.09725,0.69673,0.0
2239,0.09853,0.68747,0.0
2240,0.09993,0.67884,0.0
2241,0.10115,0.67045,0.0
2242,0.1024,0.66162,0.0
2243,0.10383,0.65299,0.0
2244,0.10496,0.6441,0.0
2245,0.10612,0.63458,0.0
2246,0.10709,0.62511,0.0
2247,0.10799,0.61504,0.0
2248,0.10901,0.60484,0.0
2249,0.11,0.59472,0.0
2250,0.11109,0.58437,0.0
2251,0.11217,0.57434,0.0
2252,0.11349,0.56479,0.0
2253,0.11476,0.55528,0.0
2254,0.11615,0.54593,0.0
2255,0.11753,0.53694,0.0
2256,0.11883,0.52778,0.0
2257,0.12019,0.5187,0.0
2258,0.1217,0.50899,0.0
2259,0.12297,0.49916,0.0
2260,0.12405,0.48932,0.0
2261,0.12514,0.47878,0.0
2262,0.12619,0.46856,0.0
2263,0.12721,0.45833,0.0
2264,0.12831,0.44822,0.0
2265,0.13096,0.42894,0.0
2266,0.13247,0.41947,0.0
2267,0.13397,0.40999,0.0
2268,0.13539,0.40009,0.0
2269,0.13683,0.39031,0.0
2270,0.13823,0.38042,0.0
2271,0.13954,0.37031,0.0
2272,0.14091,0.36015,0.0
2273,0.1423,0.34965,0.0
2274,0.14364,0.3396,0.0
2275,0.14487,0.32949,0.0
2276,0.14617,0.31933,0.0
2277,0.14753,0.3095,0.0
2278,0.1491,0.29963,0.0
2279,0.15059,0.28993,0.0
2280,0.15224,0.27985,0.0
2281,0.15382,0.26997,0.0
2282,0.15536,0.25993,0.0
2283,0.15705,0.24971,0.0
2284,0.15875,0.23943,0.0
2285,0.1602,0.22922,0.0
2286,0.16165,0.21878,0.0
2287,0.16289,0.2086,0.0
2288,0.16438,0.19828,0.0
2289,0.16573,0.18779,0.0
2290,0.16733,0.17751,0.0
2291,0.17048,0.15733,0.0
2292,0.17222,0.14707,0.0
2293,0.17391,0.13694,0.0
2294,0.17391,0.13694,0.0
2295,0.17724,0.11628,0.0
2296,0.17884,0.10605,0.0
2297,0.17884,0.10605,0.0
2298,0.18218,0.08516,0.0
2299,0.18362,0.07455,0.0
2300,0.18679,0.05364,0.0
2301,0.18844,0.0432,0.0
2302,0.19012,0.0329,0.0
2303,0.19178,0.02268,0.0
2304,0.19341,0.01222,0.0
2305,0.19491,0.00175,0.0
2306,0.19644,-0.00868,0.0
2307,0.1981,-0.01895,0.0
2308,0.19969,-0.02948,0.0
2309,0.20113,-0.03974,0.0
2310,0.20251,-0.04977,0.0
2311,0.20374,-0.0595,0.0
2312,0.20503,-0.06817,0.0
2313,0.20615,-0.07565,0.0
2314,0.20718,-0.08256,0.0
2315,0.20831,-0.08843,0.0
2316,0.21032,-0.09947,0.0
2317,0.2112,-0.1055,0.0
2318,0.21196,-0.11125,0.0
2319,0.21276,-0.11735,0.0
2320,0.21361,-0.12421,0.0
2321,0.21433,-0.13121,0.0
2322,0.21472,-0.13773,0.0
2323,0.21517,-0.14376,0.0
2324,0.21569,-0.14914,0.0
2325,0.21625,-0.15351,0.0
2326,0.21669,-0.15666,0.0
2327,0.21708,-0.15876,0.0
2328,0.2173,-0.16059,0.0
2329,0.21747,-0.16209,0.0
2330,0.21765,-0.1634,0.0
2331,0.21793,-0.1648,0.0
2332,0.21816,-0.16609,0.0
2333,0.21841,-0.16727,0.0
2334,0.21868,-0.16839,0.0
2335,0.21899,-0.16916,0.0
2336,0.21918,-0.16963,0.0
2337,0.21949,-0.17001,0.0
2338,0.21973,-0.1702,0.0
2339,0.22003,-0.17037,0.0
2340,0.22033,-0.17056,0.0
2341,0.22065,-0.17069,0.0
2342,0.22102,-0.1708,0.0
2343,0.22147,-0.17091,0.0
2344,0.22202,-0.17099,0.0
2345,0.2225,-0.17101,0.0
2346,0.22302,-0.17101,0.0
2347,0.22357,-0.171,0.0
2348,0.22479,-0.17087,0.0
2349,0.22544,-0.17082,0.0
2350,0.22611,-0.17075,0.0
2351,0.22684,-0.17071,0.0
2352,0.22762,-0.17064,0.0
2353,0.22842,-0.17054,0.0
2354,0.22918,-0.17044,0.0
2355,0.22999,-0.17034,0.0
2356,0.2308,-0.17024,0.0
2357,0.23161,-0.17026,0.0
2358,0.23237,-0.1703,0.0
2359,0.23311,-0.17033,0.0
2360,0.23383,-0.1703,0.0
2361,0.23452,-0.17026,0.0
2362,0.23524,-0.17026,0.0
2363,0.23585,-0.17018,0.0
2364,0.23625,-0.1701,0.0
2365,0.23643,-0.1701,0.0
2366,0.23645,-0.17018,0.0
2367,0.23619,-0.1702,0.0
2368,0.23577,-0.17023,0.0
2369,0.23525,-0.17028,0.0
2370,0.23465,-0.17037,0.0
2371,0.23405,-0.17046,0.0
2372,0.23355,-0.17054,0.0
2373,0.23311,-0.17061,0.0
2374,0.23278,-0.17065,0.0
