,not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\position_(speed 1.5),not_importance\position_(speed 1.5),not_importance\position_(speed 1.5),not_importance\Attitude_(speed 1.5),not_importance\Attitude_(speed 1.5),not_importance\Attitude_(speed 1.5)
,tof1,tof2,tof3,tof4,speed,angle,timestamp,state,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y,z,yaw,pitch,roll
1500,2598.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.02029,-0.16718,-1.01307,0.0029,0.01036,0.10495,1.40521,1.07539,0.0,-1.88,-8.16,1.87
1501,2598.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.03646,-0.12072,-1.01348,0.01857,-0.03661,0.10307,1.40586,1.07913,0.0,-2.16,-8.1,1.85
1502,2604.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00799,-0.11702,-1.01267,-0.04094,-0.03787,0.12059,1.4064,1.08349,0.0,-2.28,-8.09,1.92
1503,2604.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02003,-0.08725,-0.99415,-0.01439,-0.0057,0.17848,1.40679,1.0881,0.0,-2.27,-8.14,1.96
1504,2604.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01043,-0.0958,-0.97818,-0.00936,0.00688,0.24905,1.40688,1.09273,0.0,-2.16,-8.24,1.93
1505,2592.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02445,-0.08339,-0.99969,-0.00896,-0.00897,0.28584,1.40685,1.09733,0.0,-2.11,-8.24,1.94
1506,2592.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00275,-0.05885,-1.0005,-0.01699,0.02849,0.25276,1.40667,1.10181,0.0,-2.15,-8.15,1.91
1507,2600.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.02027,-0.0604,-0.996,-0.00476,0.03417,0.23725,1.40634,1.10616,0.0,-2.34,-8.08,2.02
1508,2600.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00934,-0.04875,-1.00492,-0.0184,0.0105,0.20452,1.40645,1.11423,0.0,-2.21,-8.09,2.05
1509,2600.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01375,-0.04122,-1.00138,-0.01521,0.01851,0.18437,1.40663,1.11725,0.0,-2.13,-8.12,2.06
1510,2601.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01925,-0.0028,-1.00211,-0.01848,0.00241,0.10848,1.40713,1.11956,0.0,-2.0,-8.22,2.03
1511,2601.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.02176,0.0236,-1.00066,-0.01211,0.0033,0.02405,1.40781,1.12147,0.0,-1.83,-8.24,1.98
1512,2581.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.02252,0.02528,-0.99951,-0.01431,-0.00077,-0.02911,1.40821,1.12292,0.0,-1.58,-8.25,1.94
1513,2581.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01682,0.00569,-1.00193,-0.0066,0.00302,-0.02215,1.40864,1.12415,0.0,-1.26,-8.27,1.9
1514,2581.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00477,-0.00891,-1.00268,-0.01016,-0.00268,0.00608,1.40893,1.12502,0.0,-0.97,-8.27,1.85
1515,2591.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00264,0.00463,-1.00234,-0.01336,0.00994,0.03121,1.40917,1.12575,0.0,-0.69,-8.25,1.81
1516,2591.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00164,0.01198,-1.00027,-0.00884,0.01259,0.02998,1.40966,1.12636,0.0,-0.45,-8.25,1.76
1517,2577.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00035,0.0117,-1.00307,-0.01542,0.01258,0.00799,1.41033,1.1269,0.0,-0.24,-8.25,1.72
1518,2577.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00434,0.00804,-1.00558,-0.01462,0.01226,-0.00436,1.41107,1.12728,0.0,-0.1,-8.25,1.69
1519,2577.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00997,0.01322,-1.00469,-0.00848,0.01367,0.002,1.41191,1.12756,0.0,-0.06,-8.25,1.67
1520,2578.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01571,0.00876,-1.00775,0.00013,-0.00384,0.00344,1.41281,1.12767,0.0,-0.09,-8.26,1.67
1521,2578.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03115,0.03309,-1.00226,0.01452,-0.00483,-0.04257,1.41384,1.12779,0.0,-0.13,-8.27,1.67
1522,2577.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04319,0.0101,-1.00287,0.00185,-0.0094,-0.02928,1.41502,1.12798,0.0,-0.15,-8.28,1.68
1523,2577.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.06321,-0.0289,-1.00249,0.00056,0.00466,0.00507,1.41628,1.12813,0.0,-0.13,-8.29,1.67
1524,2566.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.05723,-0.02987,-0.99754,-0.00064,0.0102,0.02365,1.41765,1.12821,0.0,-0.11,-8.28,1.66
1525,2566.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04708,0.00917,-1.00213,-0.00822,0.01156,0.01934,1.41902,1.12828,0.0,-0.1,-8.27,1.65
1526,2566.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04277,0.0242,-1.00214,-0.00625,0.00834,0.00765,1.42033,1.12842,0.0,-0.11,-8.27,1.64
1527,2582.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04055,0.00749,-1.0013,-0.00572,0.00935,0.00843,1.42172,1.12848,0.0,-0.12,-8.26,1.64
1528,2582.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04016,0.0019,-1.00144,-0.00664,0.00627,0.00653,1.42305,1.12852,0.0,-0.13,-8.26,1.64
1529,2572.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03762,0.0109,-1.00078,-0.00669,0.0078,0.00569,1.42433,1.12858,0.0,-0.16,-8.28,1.66
1530,2572.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03681,0.00897,-1.00066,-0.00413,0.0078,0.0067,1.4255,1.12864,0.0,-0.22,-8.29,1.7
1531,2572.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03656,0.00309,-1.00237,-0.00286,0.0112,0.00883,1.42661,1.1287,0.0,-0.28,-8.31,1.72
1532,2576.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03342,0.00794,-1.00145,-0.00402,0.01111,0.00398,1.42758,1.12886,0.0,-0.28,-8.32,1.74
1533,2576.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0332,0.00863,-1.00076,-0.00269,0.00992,0.00433,1.42904,1.1289,0.0,-0.27,-8.32,1.74
1534,2572.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03332,0.00481,-1.00316,-0.00555,0.00946,0.00741,1.42955,1.12874,0.0,-0.27,-8.33,1.74
1535,2572.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03253,0.0058,-1.00258,-0.00566,0.0103,0.00471,1.42991,1.12869,0.0,-0.27,-8.33,1.74
1536,2572.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03337,0.00766,-0.99947,-0.00995,0.01163,0.00696,1.43013,1.12863,0.0,-0.27,-8.33,1.74
1537,2574.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.03132,0.00738,-1.00052,-0.01385,0.01651,0.00064,1.43027,1.12858,0.0,-0.27,-8.33,1.74
1538,2574.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02364,0.01695,-1.00382,-0.02278,0.01729,-0.01111,1.43027,1.12862,0.0,-0.28,-8.33,1.75
1539,2571.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01665,0.02855,-1.00312,-0.03491,0.02098,-0.03583,1.4302,1.12866,0.0,-0.28,-8.33,1.75
1540,2571.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01376,0.02811,-1.00491,-0.0132,0.01833,-0.04199,1.43006,1.12864,0.0,-0.29,-8.33,1.76
1541,2571.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.00443,-0.008,-1.00627,0.00181,0.00839,-0.01209,1.42979,1.12867,0.0,-0.29,-8.33,1.77
1542,2588.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.0041,-0.02392,-1.00396,-0.00057,0.00068,0.00412,1.42939,1.12869,0.0,-0.3,-8.33,1.77
1543,2588.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00746,-0.0097,-1.00035,-0.00706,0.00326,0.01307,1.42889,1.12868,0.0,-0.3,-8.33,1.77
1544,2578.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01036,0.02389,-1.00132,-0.00097,0.00312,0.00132,1.4283,1.12871,0.0,-0.31,-8.32,1.77
1545,2578.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00934,0.01355,-1.00187,-0.00283,0.00642,0.0042,1.42764,1.12871,0.0,-0.31,-8.32,1.77
1546,2578.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00933,-0.00283,-1.00208,-0.00603,0.00613,0.00905,1.42692,1.12872,0.0,-0.33,-8.31,1.76
1547,2588.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01222,0.00342,-1.00198,-0.00484,0.00696,0.00904,1.42612,1.12866,0.0,-0.37,-8.3,1.74
1548,2588.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01246,0.0159,-1.00256,-0.00268,0.00768,0.00327,1.42528,1.12863,0.0,-0.44,-8.28,1.73
1549,2589.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01114,0.00577,-1.00359,-0.00454,0.00472,0.00642,1.4244,1.12865,0.0,-0.47,-8.28,1.74
1550,2589.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.01145,0.00188,-1.00278,-0.0055,0.00625,0.00853,1.42361,1.12873,0.0,-0.48,-8.28,1.75
1551,2598.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.0111,0.01238,-1.00231,-0.00587,0.00779,0.00379,1.42291,1.12878,0.0,-0.48,-8.29,1.75
1552,2598.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.00601,0.00512,-1.004,-0.0037,5e-05,0.00434,1.42219,1.1288,0.0,-0.49,-8.29,1.76
1553,2578.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.07685,0.03835,-1.01259,-0.0158,-0.03249,-0.0094,1.42151,1.12878,0.0,-0.49,-8.3,1.77
1554,2578.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.20518,0.03926,-1.02786,0.02797,-0.07675,0.0377,1.42098,1.12882,0.0,-0.5,-8.3,1.77
1555,2578.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.2832,0.0272,-0.99783,0.03236,-0.00103,0.0142,1.42058,1.12885,0.0,-0.5,-8.3,1.77
1556,2584.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.28633,0.04039,-1.0021,0.02724,0.0028,-0.06413,1.42026,1.12896,0.0,-0.5,-8.31,1.78
1557,2584.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.29682,-0.00766,-0.96055,0.00916,0.01329,0.01626,1.42008,1.12905,0.0,-0.51,-8.31,1.78
1558,2587.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.33239,0.03045,-1.00874,0.14746,-0.0797,-0.11585,1.4199,1.12927,0.0,-0.51,-8.31,1.79
1559,2587.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.31345,-0.03235,-0.9581,0.07231,0.05095,0.07407,1.41983,1.12933,0.0,-0.51,-8.31,1.79
1560,2587.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.28228,-0.0801,-1.04126,-0.12982,0.01838,0.13222,1.41987,1.12935,0.0,-0.52,-8.31,1.79
1561,2612.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.15296,0.04618,-0.95734,0.12296,0.01596,-0.00185,1.42009,1.12934,0.0,-0.55,-8.35,1.8
1562,2612.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.1011,0.00223,-1.04376,0.02149,-0.0345,-0.01396,1.42013,1.12946,0.0,-0.53,-8.44,1.81
1563,2632.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.09354,0.02337,-1.02539,-0.23414,0.05866,0.02667,1.41953,1.12973,0.0,-0.52,-8.51,1.87
1564,2632.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.05924,0.04008,-0.99443,0.0012,0.04196,-0.07893,1.41758,1.13025,0.0,-0.55,-8.51,1.93
1565,2632.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.11598,-0.09352,-1.02015,0.10584,-0.07125,0.1119,1.4139,1.13107,0.0,-0.59,-8.48,1.89
1566,2658.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.10727,0.03264,-1.01287,-0.18816,0.0077,0.03258,1.4081,1.1324,0.0,-0.68,-8.54,1.92
1567,2658.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.13168,0.1192,-0.98329,0.10428,-0.07357,-0.12613,1.40077,1.13386,0.0,-0.72,-8.51,2.03
1568,2675.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.23821,-0.15679,-1.02033,0.08194,-0.04429,0.213,1.3921,1.13478,0.0,-0.52,-8.47,1.94
1569,2675.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.23872,0.03068,-0.99332,0.05417,0.02105,0.0212,1.3825,1.13571,0.0,-0.51,-8.42,1.88
1570,2675.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.22121,0.08298,-0.98065,-0.05288,0.11154,-0.06258,1.37292,1.13601,0.0,-0.56,-8.4,2.0
1571,2716.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.27116,-0.00596,-0.98946,0.03383,0.04624,0.02181,1.36333,1.13656,0.0,-0.53,-8.36,1.92
1572,2716.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.25616,-0.06883,-0.98551,-0.01551,0.12175,0.08149,1.35369,1.13715,0.0,-0.62,-8.34,1.85
1573,2746.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.19663,0.01697,-1.01986,-0.00717,-0.047,0.00055,1.34412,1.13755,0.0,-0.58,-8.39,2.02
1574,2746.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.19208,-0.0895,-1.01237,-0.18894,0.02084,0.08756,1.33444,1.13826,0.0,-0.48,-8.39,1.96
1575,2804.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.14774,0.02583,-0.96728,0.05234,0.08939,-0.04633,1.32435,1.13828,0.0,-0.67,-8.42,1.9
1576,2804.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.14225,0.0326,-1.04998,0.15535,-0.14045,-0.00717,1.31384,1.13881,0.0,-0.55,-8.45,2.03
1577,2838.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.15719,-0.02083,-1.01777,-0.229,0.03789,0.02458,1.30275,1.1393,0.0,-0.43,-8.51,2.02
1578,2838.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.17779,0.01689,-0.96317,0.03638,0.14337,0.00386,1.29029,1.13993,0.0,-0.54,-8.51,2.0
1579,2838.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.14923,0.046,-1.00606,0.21115,0.04017,-0.04668,1.27664,1.13998,0.0,-0.53,-8.48,1.97
1580,2889.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.13181,0.00112,-1.02714,0.12495,-0.14055,0.01682,1.26206,1.14032,0.0,-0.48,-8.47,2.04
1581,2889.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.17899,-0.00722,-1.05307,-0.09111,-0.10369,-0.00958,1.24678,1.14061,0.0,-0.53,-8.43,2.14
1582,2930.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.16231,-0.05502,-0.99682,-0.06676,-0.06359,0.0855,1.23051,1.14055,0.0,-0.54,-8.35,1.99
1583,2930.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.17089,0.03143,-0.94451,-0.1382,0.07044,-0.04478,1.19623,1.14151,0.0,-0.51,-8.34,1.99
1584,2930.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.19305,0.0328,-1.01867,0.12332,0.01523,-0.06652,1.17835,1.14126,0.0,-0.52,-8.32,1.89
1585,3006.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.20489,-0.01433,-0.99359,0.24521,-0.0475,-0.02115,1.16007,1.1414,0.0,-0.57,-8.31,1.88
1586,3006.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.21512,0.01291,-1.01322,0.2197,-0.10155,0.01917,1.14097,1.1419,0.0,-0.54,-8.32,1.95
1587,3052.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.18963,0.00881,-0.96147,0.32672,-0.19051,0.02075,1.1216,1.14193,0.0,-0.56,-8.34,1.93
1588,3052.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.17249,0.03455,-1.0057,0.3619,-0.19212,-0.00708,1.10182,1.14208,0.0,-0.59,-8.28,1.91
1589,3052.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.14979,0.04182,-0.99891,0.35321,-0.12467,-0.01689,1.081,1.14296,0.0,-0.61,-8.33,1.99
1590,3136.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.10572,0.0217,-1.02159,0.37118,-0.13599,0.00424,1.05913,1.14375,0.0,-0.54,-8.42,2.16
1591,3136.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.12614,0.00811,-1.0001,0.47807,-0.1729,0.03058,1.03618,1.14379,0.0,-0.55,-8.46,2.25
